work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024.0,MI,FT,Data Scientist,149000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,130100.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,21855.0,TR,100.0,TR,M
2024.0,MI,FT,Research Engineer,137000.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,117000.0,US,0.0,US,M
2024.0,MI,FT,Data Management Associate,116000.0,US,0.0,US,M
2024.0,MI,FT,Data Management Associate,77000.0,US,0.0,Unknown,M
2024.0,SE,FT,Research Engineer,284900.0,US,0.0,US,M
2024.0,SE,FT,AI Specialist,167300.0,CA,0.0,CA,M
2024.0,SE,FT,AI Specialist,104900.0,CA,0.0,CA,M
2024.0,Unknown,FT,Applied Scientist,98300.0,US,0.0,Unknown,M
2024.0,SE,FT,Machine Learning Engineer,284900.0,US,0.0,Unknown,M
2024.0,SE,FT,Machine Learning Engineer,161700.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Scientist,256500.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Scientist,138900.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,199800.0,US,0.0,US,M
2024.0,SE,FT,AI Solution Architect,259912.0,US,0.0,US,M
2024.0,SE,FT,AI Solution Architect,193546.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,325270.0,US,100.0,US,M
2024.0,MI,FT,Unknown,304043.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,196900.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,186642.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,199234.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,152880.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,122300.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,290180.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,245588.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,203350.0,US,0.0,Unknown,M
2024.0,MI,FT,Research Scientist,179000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,101520.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,45864.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,112000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,60200.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence,80000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,250553.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,154660.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,202588.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,277000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,171210.0,CA,0.0,CA,M
2024.0,SE,FT,Data Engineer,92190.0,CA,0.0,CA,M
2024.0,SE,FT,AI Scientist,215136.0,US,0.0,US,M
2024.0,SE,FT,AI Scientist,143424.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,96600.0,US,0.0,US,M
2024.0,MI,FT,Data Manager,96000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,128300.0,US,0.0,US,M
2024.0,SE,FT,Data Quality Analyst,97870.0,US,0.0,US,M
2024.0,EN,FT,Data Quality Analyst,137972.0,US,0.0,US,M
2024.0,EN,FT,Data Quality Analyst,82783.0,US,0.0,Unknown,M
2024.0,EN,FT,Business Intelligence Analyst,99000.0,US,0.0,US,M
2024.0,EN,FT,Business Intelligence Analyst,72000.0,US,0.0,US,M
2024.0,EX,FT,Business Intelligence,236800.0,US,0.0,US,M
2024.0,EX,FT,Business Intelligence,142100.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Developer,158400.0,CA,0.0,CA,M
2024.0,SE,FT,Business Intelligence Developer,85800.0,CA,0.0,CA,M
2024.0,SE,FT,Data Modeler,323400.0,US,0.0,US,M
2024.0,SE,FT,Data Modeler,151800.0,US,0.0,US,M
2024.0,SE,FT,Unknown,220900.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,265200.0,US,100.0,US,M
2024.0,Unknown,FT,Data Scientist,176800.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,172500.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,127500.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,192900.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,171000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,151200.0,CA,0.0,CA,M
2024.0,SE,FT,Data Analyst,81600.0,CA,0.0,CA,M
2024.0,SE,FT,Data Specialist,168100.0,US,0.0,US,M
2024.0,SE,FT,Data Specialist,105300.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence Engineer,160000.0,US,0.0,US,L
2024.0,MI,FT,Business Intelligence Engineer,94600.0,US,0.0,US,L
2024.0,MI,FT,AI Engineer,164169.0,US,0.0,US,M
2024.0,MI,FT,AI Engineer,95414.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,243500.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,146100.0,US,100.0,US,M
2024.0,MI,FT,Machine Learning Engineer,223600.0,US,0.0,US,L
2024.0,MI,FT,Machine Learning Engineer,129300.0,US,0.0,US,L
2024.0,Unknown,FT,Data Engineer,111500.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,155307.0,FR,0.0,FR,M
2024.0,SE,FT,Data Engineer,150798.0,FR,0.0,FR,M
2024.0,SE,FT,Data Engineer,196900.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Engineer,192036.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,53750.0,GB,100.0,GB,M
2024.0,SE,FT,Data Engineer,43750.0,GB,100.0,GB,M
2024.0,SE,FT,Data Engineer,53750.0,GB,0.0,GB,M
2024.0,SE,FT,Data Engineer,43750.0,US,100.0,GB,M
2024.0,MI,FT,BI Developer,168000.0,US,0.0,US,M
2024.0,MI,FT,BI Developer,158000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,250000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,172500.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,164300.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,160786.308902044,US,0.0,US,L
2024.0,MI,FT,Data Scientist,124300.0,US,0.0,US,M
2024.0,MI,FT,Unknown,79600.0,US,0.0,US,M
2024.0,Unknown,FT,Applied Scientist,150400.0,US,0.0,Unknown,L
2024.0,MI,FT,Unknown,160786.308902044,CA,100.0,CA,M
2024.0,MI,FT,Research Engineer,122000.0,CA,100.0,CA,M
2024.0,SE,FT,Data Product Manager,178200.0,US,0.0,US,M
2024.0,SE,FT,Data Product Manager,70400.0,US,0.0,US,M
2024.0,MI,FT,Unknown,135000.0,US,100.0,US,M
2024.0,MI,FT,Data Product Manager,100000.0,US,100.0,US,M
2024.0,SE,FT,Research Engineer,161700.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,138000.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,86000.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,179000.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,146000.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,364100.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,199800.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,77000.0,US,0.0,US,M
2024.0,SE,FT,Computer Vision Engineer,256500.0,US,0.0,US,M
2024.0,SE,FT,Computer Vision Engineer,138900.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence,465000.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence,323000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Infrastructure Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,170700.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,169223.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,136175.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,85247.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,166698.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,175275.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,93374.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,220000.0,US,0.0,Unknown,M
2024.0,EN,FT,Research Analyst,165000.0,US,0.0,US,M
2024.0,EN,FT,Research Analyst,285000.0,US,0.0,US,M
2024.0,EN,FT,Research Analyst,171200.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence,47778.0,GB,0.0,GB,M
2024.0,SE,FT,Business Intelligence,42431.0,GB,0.0,GB,M
2024.0,EN,FT,Unknown,160786.308902044,GB,0.0,GB,M
2024.0,EN,FT,Business Intelligence Analyst,47778.0,GB,0.0,GB,M
2024.0,EN,FT,Business Intelligence Analyst,45700.0,US,0.0,US,M
2024.0,MI,FT,Data Product Owner,143000.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Integration Engineer,175000.0,US,0.0,US,M
2024.0,SE,FT,Data Integration Engineer,130000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,203350.0,US,0.0,US,M
2024.0,SE,FT,Data Quality Specialist,163116.0,US,0.0,US,M
2024.0,SE,FT,Data Quality Specialist,97870.0,US,0.0,US,M
2024.0,Unknown,FT,Data Scientist,117000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,143000.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,60400.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Architect,119200.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,86600.0,US,0.0,US,M
2024.0,Unknown,FT,Machine Learning Engineer,96600.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Consultant,131400.0,US,0.0,Unknown,M
2024.0,SE,FT,Business Intelligence Consultant,87600.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence,208350.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence,147200.0,US,0.0,US,M
2024.0,MI,FT,Data Management Manager,193000.0,US,0.0,US,M
2024.0,MI,FT,Data Management Manager,84600.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,175100.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,91400.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,126500.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,135392.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,79643.0,US,0.0,Unknown,M
2024.0,SE,FT,Data Engineer,98168.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,237600.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,146900.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,222300.0,FR,0.0,FR,M
2024.0,SE,FT,Data Scientist,119700.0,FR,0.0,FR,M
2024.0,SE,FT,Machine Learning Engineer,115000.0,US,0.0,US,M
2024.0,EX,FT,Robotics Software Engineer,252000.0,US,0.0,US,M
2024.0,EX,FT,Robotics Software Engineer,168000.0,US,0.0,US,M
2024.0,SE,FT,MLOps Engineer,240000.0,US,0.0,US,M
2024.0,SE,FT,MLOps Engineer,180000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,92000.0,US,0.0,US,M
2024.0,MI,FT,Research Engineer,215000.0,CA,100.0,CA,M
2024.0,SE,FT,Business Intelligence,266400.0,US,100.0,US,M
2024.0,SE,FT,Business Intelligence,120400.0,US,100.0,US,M
2024.0,MI,FT,Business Intelligence Analyst,100000.0,US,100.0,US,M
2024.0,MI,FT,Business Intelligence Analyst,65000.0,US,100.0,US,M
2024.0,MI,FT,Business Intelligence Engineer,89600.0,US,0.0,US,M
2024.0,Unknown,FT,Business Intelligence Engineer,202800.0,US,0.0,US,L
2024.0,SE,FT,Business Intelligence Engineer,117300.0,US,0.0,US,M
2024.0,EX,FT,Data Manager,145000.0,US,0.0,Unknown,M
2024.0,Unknown,FT,Data Manager,180000.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,300000.0,US,0.0,US,M
2024.0,MI,FT,Analytics Engineer,110000.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,160650.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,114000.0,US,0.0,Unknown,M
2024.0,EN,FT,Data Analyst,62000.0,US,0.0,US,M
2024.0,MI,FT,Unknown,203280.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,166071.0,US,0.0,US,M
2024.0,SE,FT,Unknown,234000.0,US,0.0,US,M
2024.0,EN,FT,Unknown,97200.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,61560.0,US,0.0,US,M
2024.0,SE,FT,Data Analyst,163000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,77000.0,US,100.0,US,M
2024.0,SE,FT,Data Analyst,163000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,164600.0,US,0.0,US,M
2024.0,Unknown,FT,Data Analyst,113000.0,US,0.0,US,M
2024.0,MI,FT,Data Analyst,53000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,89253.0,NL,0.0,NL,M
2024.0,SE,FT,Data Engineer,62480.0,NL,0.0,NL,M
2024.0,SE,FT,Data Engineer,78900.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,258750.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,164000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,269750.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,145250.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,110000.0,US,0.0,US,M
2024.0,SE,FT,Unknown,130100.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,242200.0,US,0.0,US,M
2024.0,MI,FT,Unknown,129400.0,US,0.0,US,M
2024.0,Unknown,FT,Business Intelligence Analyst,145793.0,US,0.0,Unknown,M
2024.0,EN,FT,Business Intelligence Analyst,126776.0,US,0.0,US,M
2024.0,EN,FT,Business Intelligence Engineer,165600.0,US,0.0,US,L
2024.0,EN,FT,Business Intelligence Engineer,74100.0,US,0.0,US,L
2024.0,SE,FT,Data Architect,164000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,260000.0,DE,0.0,DE,M
2024.0,SE,FT,Machine Learning Engineer,216000.0,DE,0.0,DE,M
2024.0,SE,FT,Machine Learning Engineer,223500.0,US,0.0,US,M
2024.0,Unknown,FT,Machine Learning Engineer,94200.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,144252.0,AR,0.0,AR,M
2024.0,Unknown,FT,Machine Learning Engineer,137496.0,AR,100.0,AR,M
2024.0,MI,CT,Machine Learning Engineer,140000.0,US,100.0,US,M
2024.0,MI,CT,Machine Learning Engineer,100000.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,357900.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,189400.0,US,0.0,US,M
2024.0,SE,FT,Data Modeler,265200.0,US,0.0,US,M
2024.0,SE,FT,Data Modeler,125700.0,US,0.0,US,M
2024.0,SE,FT,Analytics Engineer,200000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,182000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,126200.0,US,100.0,Unknown,M
2024.0,SE,FT,Data Scientist,232300.0,US,0.0,US,M
2024.0,SE,FT,Unknown,136700.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,152375.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,94000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,59623.0,GB,0.0,GB,M
2024.0,EN,FT,Data Analyst,96250.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,28800.0,US,100.0,US,M
2024.0,EN,FT,Unknown,21600.0,US,100.0,Unknown,M
2024.0,SE,CT,Data Analyst,130000.0,US,0.0,Unknown,M
2024.0,SE,CT,Data Analyst,100000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Analyst,110000.0,BR,100.0,BR,M
2024.0,SE,FT,Data Analyst,80000.0,BR,100.0,BR,M
2024.0,EN,FT,Data Quality Analyst,20700.0,PL,50.0,PL,L
2024.0,SE,FT,Research Engineer,90263.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,250000.0,EG,0.0,EG,M
2024.0,SE,FT,Research Engineer,110100.0,EG,0.0,EG,M
2024.0,EN,FT,Business Intelligence Analyst,111400.0,US,100.0,US,M
2024.0,EN,FT,Business Intelligence Analyst,62800.0,US,100.0,US,M
2024.0,SE,FT,Business Intelligence Developer,132000.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Developer,90000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,294000.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,252000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Scientist,109000.0,US,100.0,US,M
2024.0,MI,FT,Data Scientist,93000.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,91548.0,US,100.0,US,M
2024.0,SE,FT,Data Developer,90146.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,178262.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,105784.0,CA,0.0,CA,M
2024.0,SE,FT,Data Scientist,80290.0,CA,0.0,CA,M
2024.0,SE,FT,Data Architect,105301.0,US,0.0,US,M
2024.0,SE,FT,Unknown,279400.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,94500.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,125000.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,97000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,157520.0,CA,0.0,CA,M
2024.0,SE,FT,Data Engineer,105700.0,CA,0.0,CA,M
2024.0,MI,FT,Machine Learning Engineer,240240.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,235724.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,90000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,67000.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,80000.0,US,0.0,Unknown,M
2024.0,MI,FT,Unknown,77000.0,US,0.0,US,M
2024.0,SE,FT,Business Intelligence Analyst,125000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,95000.0,US,100.0,Unknown,M
2024.0,EN,FT,Research Analyst,80000.0,US,0.0,US,M
2024.0,SE,FT,Research Analyst,180000.0,US,0.0,US,M
2024.0,SE,FT,Research Analyst,140000.0,US,0.0,US,M
2024.0,EN,FT,Unknown,57800.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,134000.0,US,100.0,US,M
2024.0,MI,FT,Data Engineer,117400.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,200200.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,143750.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,106250.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,119969.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,73029.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,176100.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,110200.0,US,0.0,US,M
2024.0,SE,FT,Unknown,264800.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,163200.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,169230.0,US,0.0,US,S
2024.0,SE,FT,Machine Learning Engineer,123076.0,US,0.0,US,S
2024.0,MI,FT,BI Analyst,142300.0,US,0.0,US,M
2024.0,MI,FT,BI Analyst,94900.0,US,0.0,US,M
2024.0,MI,FT,BI Analyst,188400.0,US,0.0,US,M
2024.0,MI,FT,BI Analyst,125600.0,US,0.0,US,M
2024.0,SE,FT,Principal Statistical Programmer,117400.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,60341.0,US,0.0,US,M
2024.0,MI,FT,Data Manager,38525.0,GB,0.0,GB,M
2024.0,MI,FT,Data Manager,32332.0,GB,0.0,GB,M
2024.0,MI,FT,Data Manager,65145.0,GB,0.0,GB,M
2024.0,SE,FT,Data Management Consultant,91548.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,231400.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,304000.0,US,0.0,US,M
2024.0,Unknown,FT,Business Intelligence,90000.0,US,0.0,US,M
2024.0,EN,FT,Business Intelligence,77000.0,US,0.0,US,M
2024.0,EN,FT,Business Intelligence Analyst,69000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,225859.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,151300.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,96700.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,335000.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,156000.0,US,0.0,US,M
2024.0,EX,FT,Unknown,202500.0,US,0.0,US,M
2024.0,SE,FT,AI Engineer,215424.0,US,100.0,US,M
2024.0,SE,FT,AI Engineer,143616.0,US,100.0,US,M
2024.0,EN,FT,Machine Learning Engineer,256500.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,204000.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,134000.0,US,0.0,US,M
2024.0,SE,FT,Research Scientist,231643.0,US,0.0,US,M
2024.0,MI,FT,Research Scientist,218572.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,150600.0,US,0.0,Unknown,M
2024.0,EN,FT,Research Analyst,235410.0,US,0.0,US,M
2024.0,EN,FT,Research Analyst,108800.0,US,100.0,US,M
2024.0,Unknown,FT,Data Analyst,120012.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,77376.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,126500.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,259500.0,US,0.0,US,M
2024.0,MI,FT,Machine Learning Engineer,113000.0,US,0.0,US,M
2024.0,EX,FT,Business Intelligence,207000.0,US,0.0,US,M
2024.0,EX,FT,Business Intelligence,153000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Architect,207000.0,US,0.0,US,M
2024.0,SE,FT,Data Architect,176446.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,174000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,116000.0,US,100.0,US,M
2024.0,Unknown,FT,Data Engineer,210000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,124000.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,207000.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence Engineer,195000.0,US,0.0,Unknown,M
2024.0,EN,FT,Data Analyst,180000.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,135000.0,US,100.0,US,M
2024.0,Unknown,FT,Data Analyst,94000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Quality Engineer,137000.0,US,0.0,Unknown,M
2024.0,Unknown,FT,Machine Learning Engineer,213000.0,US,0.0,US,M
2024.0,SE,FT,Machine Learning Engineer,195000.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,150000.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Scientist,103300.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,238000.0,US,0.0,US,M
2024.0,Unknown,FT,Decision Scientist,145000.0,US,100.0,US,M
2024.0,SE,FT,Decision Scientist,125000.0,US,100.0,US,M
2024.0,Unknown,FT,Analytics Engineer,160400.0,US,100.0,US,M
2024.0,SE,FT,Analytics Engineer,128400.0,US,100.0,US,M
2024.0,SE,FT,AI Product Manager,160786.308902044,US,100.0,US,M
2024.0,SE,FT,AI Product Manager,159000.0,US,100.0,US,M
2024.0,SE,FT,Data Engineer,186100.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,131250.0,GB,0.0,GB,M
2024.0,MI,FT,Data Engineer,106250.0,GB,0.0,GB,M
2024.0,MI,FT,Research Engineer,160000.0,US,100.0,US,M
2024.0,SE,FT,Research Engineer,157500.0,US,0.0,US,M
2024.0,SE,FT,AI Engineer,200000.0,DE,100.0,DE,M
2024.0,SE,FT,AI Engineer,77777.0,DE,100.0,DE,M
2024.0,SE,FT,Unknown,256500.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,170700.0,US,0.0,US,M
2024.0,Unknown,FT,Data Architect,159000.0,US,0.0,US,M
2024.0,Unknown,FT,Data Engineer,117000.0,US,0.0,Unknown,M
2024.0,SE,FT,Research Engineer,314400.0,US,0.0,US,M
2024.0,SE,FT,Research Engineer,161600.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,314400.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,161600.0,US,0.0,US,M
2024.0,EN,FT,Data Quality Analyst,84700.0,US,0.0,US,M
2024.0,EN,FT,Data Quality Analyst,59500.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,95450.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,62400.0,US,0.0,US,M
2024.0,Unknown,FT,Unknown,123900.0,US,0.0,US,M
2024.0,MI,FT,Data Analytics Consultant,66100.0,US,0.0,US,M
2024.0,EN,FT,Data Analyst,80080.0,US,0.0,US,M
2024.0,MI,FT,Data Analytics Consultant,123900.0,US,0.0,US,M
2024.0,MI,FT,Data Scientist,154660.0,US,100.0,US,M
2024.0,MI,FT,Data Scientist,125270.0,US,100.0,US,M
2024.0,SE,FT,Research Scientist,290180.0,US,100.0,US,M
2024.0,SE,FT,Research Scientist,258524.0,US,100.0,US,M
2024.0,SE,FT,Research Scientist,258524.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence,204600.0,US,0.0,US,M
2024.0,MI,FT,Business Intelligence,109400.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,165100.0,US,0.0,Unknown,M
2024.0,MI,FT,Data Analyst,84400.0,US,100.0,US,M
2024.0,SE,FT,Machine Learning Engineer,243500.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,243500.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,213400.0,US,0.0,US,M
2024.0,SE,FT,Data Engineer,720000.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,160786.308902044,CA,100.0,CA,M
2024.0,MI,FT,Data Engineer,85000.0,CA,100.0,CA,M
2024.0,Unknown,FT,Data Engineer,80000.0,US,100.0,Unknown,M
2024.0,MI,FT,Data Engineer,80000.0,US,100.0,US,M
2024.0,SE,FT,Unknown,259000.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,94444.0,NL,0.0,NL,M
2024.0,MI,FT,Data Engineer,160786.308902044,NL,0.0,NL,M
2024.0,EN,FT,Data Engineer,115000.0,US,0.0,US,M
2024.0,MI,FT,Data Engineer,47500.0,GB,100.0,GB,M
2024.0,SE,FT,Data Modeler,140000.0,US,100.0,US,M
2024.0,SE,FT,Data Modeler,130000.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,169400.0,US,100.0,US,M
2024.0,SE,FT,Data Scientist,123300.0,US,0.0,US,M
2024.0,SE,FT,Data Scientist,104800.0,US,0.0,US,M
2024.0,EN,FT,Data Specialist,34000.0,US,100.0,US,M
2024.0,EN,FT,Data Specialist,31000.0,US,100.0,US,M
2024.0,MI,FT,Business Intelligence Developer,89341.0,US,100.0,US,M
2024.0,EN,FT,Data Analyst,70000.0,US,100.0,US,M
2024.0,MI,FT,Data Operations Associate,80000.0,US,100.0,US,M
2024.0,EN,FT,AI Data Scientist,60000.0,US,100.0,US,M
2024.0,MI,FT,Data Analytics Consultant,96938.0,US,0.0,US,M
2024.0,MI,FT,Data Analytics Consultant,160786.308902044,US,100.0,US,M
2024.0,SE,FT,Applied Scientist,252800.0,US,0.0,US,M
2024.0,SE,FT,Applied Scientist,130800.0,US,0.0,US,M
2024.0,MI,FT,Unknown,130000.0,CA,0.0,CA,M
